Creation Time: 2023_4_23-0-0-44
0-0-44 | [INFO] TraderPlusCore - Started !
0-0-44 | [INFO] TraderPlus file exist ! loading...
0-0-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
0-0-44 | [INFO] TraderPlus file exist ! loading...
0-0-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
0-0-44 | [INFO] TraderPlus file exist ! loading...
0-0-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
0-0-44 | [INFO] TraderPlus file exist ! loading...
0-0-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
0-0-44 | [INFO] TraderPlus file exist ! loading...
0-0-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
0-0-44 | [INFO] TraderPlus file exist ! loading...
0-0-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
0-0-44 | [INFO] TraderPlusServer - Started
0-0-44 | [INFO] TraderPlusBankingCore - Started !
0-0-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
0-0-44 | [INFO] TraderPlusBankingServer - Started
0-0-44 | [INFO] CarLockCore - Started !
0-0-44 | [INFO] CarLockServer - Started
0-0-44 | [INFO] SafeZoneCore - Started !
0-0-44 | [INFO] DEBUG MODE ENABLED
0-0-51 | [INFO] RefreshLifeTimeCargo
0-0-54 | [INFO] RefreshLifeTimeCargo
0-0-54 | [INFO] RefreshLifeTimeCargo
0-0-54 | [INFO] RefreshLifeTimeCargo
0-1-1 | [INFO] ID_count: 10
0-1-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Beverages.json
0-1-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Packaged Food.json
0-1-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Fruit & Veg.json
0-1-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Meat.json
0-1-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Fish.json
