Creation Time: 2023_5_26-12-0-45
12-0-45 | [INFO] TraderPlusCore - Started !
12-0-45 | [INFO] TraderPlus file exist ! loading...
12-0-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
12-0-45 | [INFO] TraderPlus file exist ! loading...
12-0-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
12-0-46 | [INFO] TraderPlus file exist ! loading...
12-0-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-0-46 | [INFO] TraderPlus file exist ! loading...
12-0-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
12-0-46 | [INFO] TraderPlus file exist ! loading...
12-0-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
12-0-46 | [INFO] TraderPlus file exist ! loading...
12-0-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-0-46 | [INFO] TraderPlusServer - Started
12-0-46 | [INFO] TraderPlusBankingCore - Started !
12-0-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
12-0-46 | [INFO] TraderPlusBankingServer - Started
12-0-46 | [INFO] CarLockCore - Started !
12-0-46 | [INFO] CarLockServer - Started
12-0-46 | [INFO] SafeZoneCore - Started !
12-0-46 | [INFO] DEBUG MODE ENABLED
12-0-59 | [INFO] RefreshLifeTimeCargo
12-0-59 | [INFO] RefreshLifeTimeCargo
12-1-5 | [INFO] ID_count: 10
12-1-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Beverages.json
