Creation Time: 2023_6_30-12-28-49
12-28-49 | [INFO] TraderPlusCore - Started !
12-28-49 | [INFO] TraderPlus file exist ! loading...
12-28-49 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
12-28-49 | [INFO] TraderPlus file exist ! loading...
12-28-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
12-28-50 | [INFO] TraderPlus file exist ! loading...
12-28-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-28-50 | [INFO] TraderPlus file exist ! loading...
12-28-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
12-28-50 | [INFO] TraderPlus file exist ! loading...
12-28-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
12-28-50 | [INFO] TraderPlus file exist ! loading...
12-28-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-28-50 | [INFO] TraderPlusServer - Started
12-28-50 | [INFO] TraderPlusBankingCore - Started !
12-28-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
12-28-50 | [INFO] TraderPlusBankingServer - Started
12-28-50 | [INFO] CarLockCore - Started !
12-28-50 | [INFO] CarLockServer - Started
12-28-50 | [INFO] SafeZoneCore - Started !
12-28-50 | [INFO] DEBUG MODE ENABLED
12-29-1 | [INFO] RefreshLifeTimeCargo
12-29-1 | [INFO] RefreshLifeTimeCargo
12-29-1 | [INFO] RefreshLifeTimeCargo
12-29-3 | [INFO] RefreshLifeTimeCargo
12-29-3 | [INFO] RefreshLifeTimeCargo
12-29-3 | [INFO] RefreshLifeTimeCargo
12-29-3 | [INFO] RefreshLifeTimeCargo
12-29-3 | [INFO] RefreshLifeTimeCargo
12-29-9 | [INFO] ID_count: 10
12-29-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Beverages.json
