Creation Time: 2023_5_16-18-0-47
18-0-47 | [INFO] TraderPlusCore - Started !
18-0-47 | [INFO] TraderPlus file exist ! loading...
18-0-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
18-0-47 | [INFO] TraderPlus file exist ! loading...
18-0-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
18-0-48 | [INFO] TraderPlus file exist ! loading...
18-0-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
18-0-48 | [INFO] TraderPlus file exist ! loading...
18-0-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
18-0-48 | [INFO] TraderPlus file exist ! loading...
18-0-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
18-0-48 | [INFO] TraderPlus file exist ! loading...
18-0-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
18-0-48 | [INFO] TraderPlusServer - Started
18-0-48 | [INFO] TraderPlusBankingCore - Started !
18-0-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
18-0-48 | [INFO] TraderPlusBankingServer - Started
18-0-48 | [INFO] CarLockCore - Started !
18-0-48 | [INFO] CarLockServer - Started
18-0-49 | [INFO] SafeZoneCore - Started !
18-0-49 | [INFO] DEBUG MODE ENABLED
18-1-5 | [INFO] ID_count: 10
18-1-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Beverages.json
18-1-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Packaged Food.json
18-1-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusDatabase\ID_0\Holler Fruit & Veg.json
